record_id,customer_id,account_id,discrepancy_type,source_table,transaction_amount,currency,contact_type,contact_value,ssn,address_line1,city,zip_code,account_status,outcome,date_of_record
10738,461,2498,Normal transaction,transactions,934.48,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,11/25/2020 12:13
10739,554,1548,Normal transaction,transactions,577.79,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/26/2024 3:45
10740,785,1245,Normal transaction,transactions,1255.62,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,3/12/2024 22:23
10741,944,382,Normal transaction,transactions,463.73,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,11/20/2022 17:21
10742,649,1563,Normal transaction,transactions,134.1,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,4/5/2024 23:01
10743,191,1335,Normal transaction,transactions,73.66,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/21/2023 11:03
10744,621,1876,Normal transaction,transactions,621.72,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,12/20/2021 3:51
10745,9,494,Normal transaction,transactions,454.16,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,1/19/2024 0:52
10746,108,1289,Normal transaction,transactions,506.39,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/11/2024 2:59
10747,224,2384,Normal transaction,transactions,1325.71,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/10/2024 1:43
10748,475,1364,Normal transaction,transactions,1337.86,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/22/2024 7:22
10749,875,354,Normal transaction,transactions,1049.32,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/3/2024 12:12
10750,560,2000,Normal transaction,transactions,378.75,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/10/2024 14:06
10751,18,1202,Normal transaction,transactions,974.43,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/29/2024 8:33
10752,479,1637,Normal transaction,transactions,1404.35,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,4/18/2022 6:36
10753,298,424,Normal transaction,transactions,737.09,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/29/2024 9:43
10754,400,287,Normal transaction,transactions,112.81,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,3/16/2024 0:26
10755,822,1708,Normal transaction,transactions,1366.66,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/21/2024 6:54
10756,120,1393,Normal transaction,transactions,1002.92,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,2/23/2021 16:48
10757,144,1781,Normal transaction,transactions,446.42,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,12/31/2023 20:22
10758,484,258,Normal transaction,transactions,923.58,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,4/29/2024 1:28
10759,835,273,Normal transaction,transactions,1261.01,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/15/2024 1:54
10760,168,997,Normal transaction,transactions,1162.95,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,12/20/2023 23:10
10761,344,1019,Normal transaction,transactions,1062.26,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/14/2024 16:37
10762,933,265,Normal transaction,transactions,277.69,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,3/1/2023 22:06
10763,309,2021,Normal transaction,transactions,1348.96,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/24/2024 20:44
10764,41,2257,Normal transaction,transactions,478.82,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,4/1/2023 8:00
10765,769,1700,Normal transaction,transactions,371.06,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,2/10/2024 22:05
10766,612,139,Normal transaction,transactions,362.35,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,2/21/2024 4:23
10767,996,2288,Normal transaction,transactions,1340.85,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,11/15/2023 21:20
10768,134,1871,Normal transaction,transactions,162.27,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/19/2024 8:58
10769,272,847,Normal transaction,transactions,1283.3,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,4/23/2024 1:55
10770,814,2089,Normal transaction,transactions,15.98,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,11/22/2022 11:22
10771,882,775,Normal transaction,transactions,1159.66,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/11/2024 22:05
10772,126,1526,Normal transaction,transactions,898.62,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/22/2024 12:48
10773,223,1003,Normal transaction,transactions,514.22,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/15/2023 3:54
10774,913,455,Normal transaction,transactions,1351.25,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,2/6/2024 15:23
10775,806,1096,Normal transaction,transactions,845.07,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/30/2024 9:57
10776,81,934,Normal transaction,transactions,1005.61,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,1/25/2020 9:13
10777,717,1485,Normal transaction,transactions,177.28,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/27/2024 22:28
10778,264,2292,Normal transaction,transactions,463.22,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/5/2023 23:07
10779,4,2075,Normal transaction,transactions,1218.79,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/5/2023 1:08
10780,593,1226,Normal transaction,transactions,774.97,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,11/23/2023 22:03
10781,44,2,Normal transaction,transactions,1259.31,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/10/2024 16:14
10782,589,1281,Normal transaction,transactions,960.55,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/17/2023 0:14
10783,726,1703,Normal transaction,transactions,1148.07,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/13/2024 20:12
10784,974,2373,Normal transaction,transactions,70.57,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/17/2024 17:42
10785,607,2263,Normal transaction,transactions,581.38,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/12/2022 23:40
10786,624,283,Normal transaction,transactions,76.11,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/2/2023 0:50
10787,670,101,Normal transaction,transactions,1445.76,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,12/24/2022 1:51
10788,4,2075,Normal transaction,transactions,245.4,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/22/2024 13:15
10789,341,323,Normal transaction,transactions,834.68,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/25/2020 15:39
10790,371,33,Normal transaction,transactions,500.15,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/25/2022 2:09
10791,82,403,Normal transaction,transactions,690.12,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/14/2024 1:14
10792,684,22,Normal transaction,transactions,1040.57,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,3/2/2024 3:22
10793,63,1262,Normal transaction,transactions,369.39,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,4/13/2020 23:44
10794,657,2291,Normal transaction,transactions,473.76,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/7/2024 8:38
10795,268,499,Normal transaction,transactions,181.38,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/30/2024 21:35
10796,689,1690,Normal transaction,transactions,60.85,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/28/2024 8:47
10797,479,2111,Normal transaction,transactions,825.03,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/29/2024 1:03
10798,792,130,Normal transaction,transactions,904.15,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,2/27/2024 12:46
10799,806,1094,Normal transaction,transactions,44.43,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/15/2023 4:00
10800,608,1520,Normal transaction,transactions,1150.29,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/21/2023 11:04
10801,529,1753,Normal transaction,transactions,186.24,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/2/2024 21:30
10802,124,2499,Normal transaction,transactions,791.57,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/21/2024 14:33
10803,828,2059,Normal transaction,transactions,262.91,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/20/2024 2:09
10804,768,1687,Normal transaction,transactions,643.94,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/25/2021 2:42
10805,82,539,Normal transaction,transactions,730.65,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/22/2022 7:37
10806,586,1635,Normal transaction,transactions,119.87,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/9/2024 15:06
10807,138,918,Normal transaction,transactions,404.05,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/20/2024 15:51
10808,385,1588,Normal transaction,transactions,411.15,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/31/2024 6:49
10809,656,1611,Normal transaction,transactions,1425.56,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/9/2024 17:19
10810,471,545,Normal transaction,transactions,170.14,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/17/2024 23:00
10811,578,156,Normal transaction,transactions,180.98,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/26/2024 18:55
10812,493,2051,Normal transaction,transactions,1162.49,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,11/9/2023 18:21
10813,634,2475,Normal transaction,transactions,1171.97,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/19/2024 9:26
10814,159,1081,Normal transaction,transactions,1470.28,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/17/2024 1:35
10815,345,666,Normal transaction,transactions,918.18,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,12/11/2022 21:04
10816,555,2479,Normal transaction,transactions,1113.86,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/26/2024 14:41
10817,678,436,Normal transaction,transactions,398.72,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/10/2023 15:05
10818,112,2400,Normal transaction,transactions,1079.81,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/12/2024 8:12
10819,867,686,Normal transaction,transactions,1407.15,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,2/8/2024 20:19
10820,37,2463,Normal transaction,transactions,1241.6,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/13/2024 7:30
10821,759,83,Normal transaction,transactions,1061.15,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/9/2024 10:27
10822,954,1968,Normal transaction,transactions,1136.29,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/28/2024 18:31
10823,179,2441,Normal transaction,transactions,870.15,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,11/22/2022 17:13
10824,820,2268,Normal transaction,transactions,719.92,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/1/2024 10:09
10825,523,1285,Normal transaction,transactions,1176.19,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/25/2024 3:23
10826,289,1452,Normal transaction,transactions,1206.22,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/19/2023 13:08
10827,657,812,Normal transaction,transactions,1043.57,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/10/2022 21:08
10828,933,231,Normal transaction,transactions,1027.88,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/27/2024 16:39
10829,2,1084,Normal transaction,transactions,477.95,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,12/9/2023 1:33
10830,539,1471,Normal transaction,transactions,637.73,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/28/2024 2:18
10831,343,2320,Normal transaction,transactions,249.82,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,2/8/2023 10:47
10832,241,2298,Normal transaction,transactions,83.43,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,4/9/2023 0:38
10833,649,689,Normal transaction,transactions,12.91,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,3/26/2024 8:25
10834,264,1663,Normal transaction,transactions,106.07,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,3/31/2024 12:29
10835,314,2179,Normal transaction,transactions,808.83,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,11/6/2023 7:50
10836,521,529,Normal transaction,transactions,1039.28,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,12/11/2023 23:31
10837,844,742,Normal transaction,transactions,339.12,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/14/2024 17:11
10838,934,711,Normal transaction,transactions,1061.61,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/31/2024 17:54
10839,710,24,Normal transaction,transactions,228.86,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,4/11/2021 4:53
10840,563,52,Normal transaction,transactions,611.82,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/11/2024 6:45
10841,604,1836,Normal transaction,transactions,1018.11,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/8/2024 3:48
10842,788,2135,Normal transaction,transactions,1485.21,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,1/16/2023 9:52
10843,718,1567,Normal transaction,transactions,66.77,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/18/2024 8:26
10844,224,2300,Normal transaction,transactions,647.4,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,3/25/2024 16:15
10845,461,2498,Normal transaction,transactions,1330.58,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,4/17/2024 0:43
10846,406,2437,Normal transaction,transactions,289.16,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/18/2024 14:09
10847,724,1123,Normal transaction,transactions,1424.22,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/17/2024 2:10
10848,325,2232,Normal transaction,transactions,347.38,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/12/2024 16:19
10849,630,2464,Normal transaction,transactions,814.33,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/2/2024 5:22
10850,379,965,Normal transaction,transactions,824.62,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/4/2024 7:22
10851,728,20,Normal transaction,transactions,1450.3,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/18/2022 1:25
10852,327,982,Normal transaction,transactions,51.53,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/9/2021 20:48
10853,684,22,Normal transaction,transactions,876.04,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/31/2022 7:16
10854,618,2174,Normal transaction,transactions,909.49,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/15/2024 11:30
10855,584,1584,Normal transaction,transactions,59.92,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,11/21/2020 12:07
10856,499,2326,Normal transaction,transactions,486.83,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,2/24/2023 21:05
10857,812,233,Normal transaction,transactions,948.03,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/14/2024 11:05
10858,715,2154,Normal transaction,transactions,1491.78,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/24/2024 10:40
10859,900,966,Normal transaction,transactions,1122.38,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/12/2023 20:53
10860,166,869,Normal transaction,transactions,928.26,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,1/10/2024 23:39
10861,900,773,Normal transaction,transactions,1241.96,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/3/2024 3:29
10862,851,2117,Normal transaction,transactions,294.42,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/13/2024 2:07
10863,673,158,Normal transaction,transactions,275.86,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/17/2024 13:20
10864,632,2493,Normal transaction,transactions,1259.51,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/29/2024 12:57
10865,383,1119,Normal transaction,transactions,376.24,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,11/18/2022 19:26
10866,989,1538,Normal transaction,transactions,1335.6,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,12/4/2022 5:21
10867,619,2001,Normal transaction,transactions,826.1,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,3/30/2024 4:40
10868,555,2369,Normal transaction,transactions,1222.75,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/13/2024 15:41
10869,239,2271,Normal transaction,transactions,1081.01,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/28/2024 16:52
10870,21,350,Normal transaction,transactions,40.07,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/24/2024 12:25
10871,83,76,Normal transaction,transactions,1220.48,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/25/2024 19:35
10872,83,473,Normal transaction,transactions,1051.83,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/24/2024 4:48
10873,734,164,Normal transaction,transactions,496.29,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/17/2024 4:45
10874,168,997,Normal transaction,transactions,361.66,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,1/19/2023 8:14
10875,182,2194,Normal transaction,transactions,206.15,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/1/2024 0:11
10876,182,2194,Normal transaction,transactions,835.52,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/1/2024 6:09
10877,855,644,Normal transaction,transactions,1486.1,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/9/2024 20:55
10878,965,523,Normal transaction,transactions,29.57,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/3/2023 7:41
10879,411,23,Normal transaction,transactions,803.47,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/24/2024 9:05
10880,284,955,Normal transaction,transactions,707.12,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/2/2024 14:30
10881,89,1353,Normal transaction,transactions,119.21,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,12/17/2022 1:33
10882,242,2123,Normal transaction,transactions,257.34,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/9/2023 13:36
10883,530,1298,Normal transaction,transactions,1352.23,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,12/30/2023 11:45
10884,549,1922,Normal transaction,transactions,512.88,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,4/29/2024 3:51
10885,642,236,Normal transaction,transactions,135.42,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/11/2023 21:51
10886,147,1948,Normal transaction,transactions,1370.81,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/8/2024 0:41
10887,833,1789,Normal transaction,transactions,247.89,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,1/24/2022 22:09
10888,530,1298,Normal transaction,transactions,1467.07,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/19/2024 16:16
10889,683,2191,Normal transaction,transactions,1366.65,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/5/2024 1:27
10890,257,1532,Normal transaction,transactions,385.68,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,1/3/2024 5:41
10891,823,1933,Normal transaction,transactions,20.87,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/17/2024 10:31
10892,902,334,Normal transaction,transactions,813.39,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/10/2024 23:53
10893,600,44,Normal transaction,transactions,1390.5,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/24/2022 2:01
10894,799,1177,Normal transaction,transactions,725.66,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/13/2023 13:55
10895,249,278,Normal transaction,transactions,678.68,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/10/2024 2:03
10896,437,1763,Normal transaction,transactions,626.37,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/7/2024 22:51
10897,526,1850,Normal transaction,transactions,275.4,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,4/17/2024 19:32
10898,275,609,Normal transaction,transactions,219.65,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/9/2024 11:26
10899,747,1066,Normal transaction,transactions,1358.97,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/26/2024 20:32
10900,647,2036,Normal transaction,transactions,1141.0,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/14/2023 5:42
10901,157,739,Normal transaction,transactions,519.45,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,3/20/2023 10:32
10902,314,2179,Normal transaction,transactions,522.29,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,3/21/2023 13:38
10903,965,1474,Normal transaction,transactions,193.53,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/12/2022 23:08
10904,430,1640,Normal transaction,transactions,686.57,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,11/9/2022 11:43
10905,212,1676,Normal transaction,transactions,76.85,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/13/2023 23:50
10906,92,2350,Normal transaction,transactions,220.8,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,4/22/2024 23:42
10907,170,1610,Normal transaction,transactions,55.69,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,4/15/2024 16:47
10908,66,1331,Normal transaction,transactions,78.72,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,4/2/2022 15:53
10909,652,206,Normal transaction,transactions,1131.71,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/10/2023 10:33
10910,161,600,Normal transaction,transactions,1273.13,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/15/2024 21:11
10911,348,581,Normal transaction,transactions,934.24,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/5/2024 17:52
10912,450,1453,Normal transaction,transactions,1196.33,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/1/2024 2:07
10913,622,1132,Normal transaction,transactions,1207.98,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,12/2/2022 0:10
10914,751,92,Normal transaction,transactions,1271.89,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/22/2024 6:47
10915,474,2293,Normal transaction,transactions,166.89,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/28/2024 5:12
10916,913,455,Normal transaction,transactions,1002.87,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/7/2024 6:37
10917,759,1221,Normal transaction,transactions,765.94,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/14/2024 15:55
10918,944,38,Normal transaction,transactions,1154.2,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/27/2022 2:34
10919,936,1855,Normal transaction,transactions,777.09,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/19/2023 11:47
10920,997,569,Normal transaction,transactions,924.05,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/2/2024 20:18
10921,301,2286,Normal transaction,transactions,458.92,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/24/2024 17:33
10922,217,1722,Normal transaction,transactions,896.68,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,12/31/2022 4:44
10923,320,766,Normal transaction,transactions,83.24,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,11/27/2023 7:09
10924,90,416,Normal transaction,transactions,361.36,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,3/29/2024 22:10
10925,314,2448,Normal transaction,transactions,653.33,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/21/2024 21:46
10926,971,269,Normal transaction,transactions,28.26,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,3/8/2024 13:29
10927,382,1024,Normal transaction,transactions,13.58,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/17/2024 1:42
10928,50,317,Normal transaction,transactions,1478.68,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,4/26/2024 2:22
10929,664,360,Normal transaction,transactions,747.9,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/12/2024 18:44
10930,167,501,Normal transaction,transactions,1466.3,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/21/2024 21:46
10931,944,1898,Normal transaction,transactions,1110.58,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,4/17/2023 14:06
